user_id,signup_date,trial_end_date,trial_length_days,age,country,gender,device_type,acquisition_channel,city_tier,preferred_plan_before_conversion,days_active_trial,sessions_count,avg_session_minutes,features_used,support_tickets,emails_opened,webinar_attended,payment_method_on_file,referred_friend,discount_offered_pct,plan_page_views,last_activity_gap_days,satisfaction_score,monthly_income_usd,converted_to_paid_plan,selected_plan
usr-01910,2025-02-15,2025-03-08,21,35.0,peru,female,desktop,email campaign,tier_2,basic,6,7,24.3,10,2,11,0,1,0,0.0,0,16,6.5,2396.0,0,none
usr-01911,06/07/2025,2025-07-20,14,23.0,colombia,female,desktop,partner,tier_3,basic,5,9,22.0,11,0,5,1,0,0,15.0,4,18,9.9,2422.0,0,none
usr-01912,2025-10-25,2025-11-08,14,27.0,chile,female,desktop,paid ads,tier_1,standard,2,5,14.8,9,0,4,0,0,0,15.0,4,8,8.0,1519.0,0,none
usr-01913,30/10/2025,2025-11-13,14,31.0,colombia,female,desktop,organic search,tier_1,standard,7,13,6.0,8,0,5,0,0,1,10.0,6,17,7.1,1458.0,0,none
usr-01914,2025-01-13,2025-01-27,14,22.0,colombia,female,tablet,organic_search,tier_1,basic,9,20,23.0,9,1,7,0,1,0,0.0,4,13,8.3,1489.0,1,premium
usr-01915,2025-12-09,2025-12-30,21,31.0,chile,female,mobile,referral,tier_2,standard,14,25,17.3,12,0,4,0,1,0,0.0,4,10,8.6,1356.0,0,none
usr-01916,01/04/2025,2025-04-15,14,41.0,colombia,female,mobile,organic search,tier_1,standard,9,14,5.2,8,1,5,0,1,0,15.0,3,4,6.2,2618.0,1,premium
usr-01917,2025-07-05,2025-07-12,7,28.0,ecuador,male,desktop,partner,tier_1,standard,4,6,20.0,7,0,1,0,1,0,10.0,3,9,6.0,2480.0,0,none
usr-01918,2025-02-11,2025-03-04,21,21.0,mexico,male,mobile,referral,tier_2,premium,5,7,3.4,10,1,4,0,0,0,15.0,1,24,7.3,1436.0,0,none
usr-01919,2025-04-06,2025-04-20,14,38.0,colombia,female,desktop,paid ads,tier_1,premium,8,20,12.6,8,0,8,0,0,0,10.0,2,7,10.0,1066.0,1,basic
usr-01920,2025-02-12,2025-02-19,7,31.0,colombia,female,mobile,social media,tier_3,basic,2,2,10.0,10,1,6,1,0,0,20.0,1,6,3.8,682.0,0,none
usr-01921,2025-09-04,2025-09-11,7,27.0,peru,male,desktop,paid ads,tier_3,premium,3,8,13.8,4,0,5,1,1,0,15.0,2,0,7.3,879.0,0,none
usr-01922,2025-08-18,2025-09-01,14,31.0,peru,male,desktop,organic search,tier_2,basic,7,8,26.6,9,1,5,1,1,0,10.0,1,14,6.6,1390.0,0,none
usr-01923,2025-12-16,2025-12-30,14,23.0,colombia,female,mobile,partner,tier_1,standard,5,10,2.0,6,1,5,0,1,0,0.0,2,7,5.6,1991.0,0,none
usr-01924,2025-04-16,2025-05-07,21,27.0,colombia,female,mobile,partner,tier_1,premium,14,22,14.5,14,0,8,0,1,0,15.0,0,12,8.3,2327.0,0,none
usr-01925,2025-02-16,2025-03-02,14,18.0,colombia,female,mobile,partner,tier_1,basic,14,30,16.2,15,1,6,0,0,0,10.0,5,0,8.8,2260.0,1,basic
usr-01926,2025-11-19,2025-11-26,7,30.0,peru,male,mobile,social media,tier_3,premium,5,13,4.7,8,0,5,0,0,1,0.0,2,0,7.1,2287.0,1,basic
usr-01927,2025-03-30,2025-04-20,21,30.0,colombia,female,desktop,partner,tier_1,premium,21,37,20.3,10,2,9,0,0,0,15.0,7,7,9.3,1770.0,0,none
usr-01928,2025-08-06,2025-08-20,14,33.0,peru,female,mobile,social media,tier_1,basic,10,21,14.1,10,1,6,0,1,0,20.0,7,11,6.0,1019.0,0,none
usr-01929,2025-07-03,2025-07-17,14,42.0,mexico,female,mobile,partner,tier_2,premium,8,18,17.0,5,1,7,0,0,0,0.0,2,5,5.2,705.0,0,none
usr-01930,2025-06-13,2025-06-27,14,18.0,mexico,male,desktop,partner,tier_1,basic,11,24,2.0,12,1,7,1,1,0,10.0,2,2,7.7,2173.0,1,basic
usr-01931,2025-09-10,2025-10-01,21,29.0,argentina,male,mobile,referral,tier_1,standard,4,6,14.0,6,3,6,0,1,0,10.0,4,26,8.0,1557.0,0,none
usr-01932,2025-02-04,2025-02-18,14,42.0,colombia,male,mobile,partner,tier_2,basic,8,15,11.4,8,1,6,0,1,1,15.0,2,3,5.6,1456.0,0,none
usr-01933,2025-02-26,2025-03-12,14,26.0,colombia,male,mobile,referral,tier_2,premium,12,34,14.6,11,2,7,0,1,0,5.0,3,4,3.1,771.0,1,basic
usr-01934,2025-09-21,2025-09-28,7,36.0,colombia,male,desktop,partner,tier_2,basic,5,11,19.8,7,1,4,0,0,0,5.0,1,1,7.0,2142.0,0,none
usr-01935,2025-08-18,2025-09-01,14,40.0,colombia,female,mobile,organic search,tier_1,premium,5,12,5.4,6,1,4,0,0,1,10.0,2,7,5.5,810.0,0,none
usr-01936,2025-11-19,2025-12-03,14,32.0,colombia,male,mobile,email campaign,tier_1,basic,10,20,21.8,6,1,4,0,1,0,0.0,0,18,6.6,250.0,0,none
usr-01937,2025-02-25,03-04-2025,7,34.0,mexico,male,mobile,paid ads,tier_1,basic,5,11,17.5,5,2,6,1,0,0,0.0,3,6,7.2,613.0,0,none
usr-01938,2025-01-16,2025-02-06,21,36.0,colombia,female,mobile,social media,tier_3,standard,16,40,21.2,15,0,6,1,1,0,20.0,2,20,6.3,2028.0,1,standard
usr-01939,2025-07-11,2025-07-25,14,35.0,colombia,female,mobile,paid ads,tier_3,standard,2,7,3.3,4,0,4,0,1,0,20.0,5,11,7.1,1394.0,0,none
usr-01940,2025-02-27,2025-03-13,14,38.0,chile,female,mobile,organic search,tier_3,standard,11,26,14.1,12,1,5,0,1,0,0.0,7,12,7.7,2937.0,0,none
usr-01941,2025-05-05,2025-05-12,7,24.0,peru,male,desktop,email_campaign,tier_1,standard,1,2,11.0,11,0,3,0,0,0,0.0,0,12,5.0,2175.0,0,none
usr-01942,2025-06-04,2025-06-25,21,42.0,colombia,prefer_not_to_say,desktop,social media,tier_2,basic,9,20,22.6,13,1,3,1,1,0,15.0,4,19,7.3,1544.0,0,none
usr-01943,2025-04-28,2025-05-05,7,28.0,argentina,female,desktop,paid ads,tier_1,premium,7,11,100.0,13,2,5,0,0,0,15.0,2,0,8.7,1157.0,1,basic
usr-01944,2025-04-10,2025-05-10,30,25.0,peru,male,mobile,email campaign,tier_1,premium,30,48,2.0,17,2,7,0,0,0,5.0,8,18,9.2,250.0,1,standard
usr-01945,2025-04-16,2025-05-07,21,30.0,ecuador,male,desktop,social media,tier_1,standard,10,18,16.2,4,1,6,0,1,0,5.0,6,12,4.0,1807.0,1,standard
usr-01946,2025-12-25,2026-01-01,7,35.0,colombia,female,mobile,paid ads,tier_1,basic,7,9,14.0,9,0,4,1,0,0,10.0,6,9,5.0,624.0,0,none
usr-01947,2025-10-19,2025-11-18,30,27.0,colombia,female,mobile,organic search,tier_1,standard,30,44,4.1,14,0,7,1,0,0,15.0,9,11,4.3,905.0,1,standard
usr-01948,2025-12-23,2026-01-22,30,18.0,peru,female,tablet,partner,tier_1,standard,18,28,18.3,7,0,8,0,1,0,0.0,7,18,8.9,2448.0,0,none
usr-01949,2025-09-22,2025-10-13,21,28.0,mexico,male,tablet,social media,tier_1,standard,7,14,26.3,13,1,6,0,0,1,10.0,4,10,6.7,1692.0,0,none
usr-01950,2025-06-03,2025-06-24,21,33.0,colombia,male,mobile,organic search,tier_1,basic,15,25,6.1,7,3,9,0,1,0,10.0,5,8,9.0,650.0,1,basic
usr-01951,2025-10-22,11-12-2025,21,30.0,ecuador,female,tablet,partner,tier_2,standard,20,26,16.8,17,1,6,1,0,0,10.0,3,9,7.1,1458.0,1,standard
usr-01952,2025-12-20,2026-01-19,30,34.0,ecuador,female,desktop,referral,tier_1,premium,23,45,13.9,16,0,5,0,1,0,15.0,5,16,10.0,2055.0,1,standard
usr-01953,2025-06-03,07-03-2025,30,21.0,peru,male,tablet,partner,tier_2,premium,22,43,8.6,9,2,5,0,0,0,20.0,3,17,7.1,1535.0,1,premium
usr-01954,2025-07-08,2025-07-22,14,34.0,colombia,non_binary,mobile,email campaign,tier_2,basic,8,17,4.3,8,1,6,1,1,0,20.0,5,5,7.7,337.0,1,standard
usr-01955,2025-12-24,2026-01-07,14,18.0,mexico,female,mobile,referral,tier_1,premium,3,6,10.9,9,0,4,1,0,0,0.0,5,13,8.4,1931.0,0,none
usr-01956,2025-06-21,2025-06-28,7,24.0,mexico,male,mobile,organic_search,tier_3,basic,3,8,18.5,4,0,7,1,0,0,10.0,5,9,9.6,568.0,0,none
usr-01957,27/05/2025,2025-06-10,14,33.0,colombia,non_binary,desktop,organic search,tier_1,standard,10,20,8.8,11,0,3,0,0,1,15.0,4,15,6.2,2769.0,1,standard
usr-01958,2025-11-13,2025-11-27,14,33.0,mexico,female,tablet,organic search,tier_2,premium,14,13,13.4,14,1,5,1,0,1,20.0,6,12,3.6,2475.0,0,none
usr-01959,2025-09-07,09-28-2025,21,31.0,peru,male,mobile,organic search,tier_1,basic,19,45,23.1,19,0,11,0,0,0,15.0,8,1,8.9,1824.0,1,standard
usr-01960,2025-12-18,2026-01-08,21,18.0,colombia,female,mobile,partner,tier_2,basic,13,24,16.4,12,0,5,1,0,0,15.0,3,15,7.7,1852.0,1,standard
usr-01961,2025-12-04,12-18-2025,14,26.0,colombia,male,mobile,organic search,tier_3,premium,9,16,12.7,10,1,3,1,0,0,10.0,2,9,3.8,1902.0,0,none
usr-01962,2025-07-01,2025-07-15,14,29.0,colombia,male,desktop,partner,tier_3,basic,7,8,6.7,14,1,7,0,1,0,5.0,4,10,9.2,1488.0,1,standard
usr-01963,2025-12-30,2026-01-06,7,28.0,colombia,female,desktop,organic search,tier_2,basic,7,11,16.2,8,0,5,1,0,0,10.0,1,1,6.1,3150.0,0,none
usr-01964,2025-06-27,2025-07-11,14,34.0,colombia,male,mobile,partner,tier_1,premium,8,12,4.6,8,0,4,1,1,0,10.0,3,15,9.3,983.0,1,basic
usr-01965,2025-12-18,2026-01-01,14,35.0,mexico,male,desktop,email campaign,tier_1,standard,11,13,9.7,8,2,10,0,0,0,10.0,5,10,7.0,655.0,0,none
usr-01966,2025-11-20,2025-12-04,14,53.0,ecuador,prefer_not_to_say,mobile,paid ads,tier_2,standard,9,15,7.1,6,1,3,0,0,0,10.0,3,9,8.8,1683.0,1,standard
usr-01967,2025-07-26,2025-08-16,21,36.0,peru,male,mobile,paid ads,tier_1,standard,12,27,15.7,9,0,4,1,0,0,15.0,8,17,4.8,1653.0,0,none
usr-01968,2025-12-28,2026-01-18,21,42.0,colombia,prefer_not_to_say,desktop,social media,tier_3,premium,19,35,20.3,12,1,15,0,0,0,0.0,4,15,9.4,1133.0,0,none
usr-01969,2025-06-12,2025-06-26,14,18.0,colombia,prefer_not_to_say,desktop,partner,tier_1,basic,8,13,16.4,12,1,6,0,0,0,10.0,1,9,7.4,2353.0,1,basic
usr-01970,06/09/2025,2025-09-20,14,33.0,colombia,non_binary,desktop,organic search,tier_1,basic,9,12,23.9,16,1,3,0,0,0,0.0,2,15,7.1,1458.0,0,none
usr-01971,2025-01-10,2025-01-17,7,42.0,colombia,female,mobile,paid ads,tier_1,basic,4,13,21.1,10,1,5,0,0,0,10.0,1,6,5.7,1827.0,0,none
usr-01972,2025-11-30,2025-12-21,21,38.0,mexico,non_binary,mobile,email campaign,tier_2,standard,13,23,21.1,10,0,6,1,0,0,0.0,2,15,9.7,1517.0,1,standard
usr-01973,2025-09-16,2025-10-07,21,30.0,mexico,prefer_not_to_say,desktop,social media,tier_2,standard,12,18,17.6,13,2,6,0,1,0,10.0,7,13,10.0,1767.0,1,standard
usr-01974,2025-05-15,2025-06-05,21,31.0,colombia,prefer_not_to_say,mobile,paid ads,tier_2,premium,16,26,14.7,17,0,5,0,1,0,10.0,2,13,5.8,779.0,1,premium
usr-01975,2025-01-17,2025-01-31,14,37.0,peru,male,tablet,social media,tier_2,premium,8,17,14.8,18,1,4,0,0,0,25.0,3,7,6.2,1709.0,0,none
usr-01976,07/06/2025,2025-06-28,21,37.0,colombia,female,desktop,referral,tier_3,basic,12,16,7.4,17,2,4,0,0,0,0.0,3,18,6.0,325.0,0,none
usr-01977,2025-08-23,2025-09-13,21,34.0,colombia,female,mobile,paid_ads,tier_2,standard,9,13,22.1,13,1,8,0,0,0,15.0,3,9,7.7,374.0,0,none
usr-01978,2025-05-19,2025-06-02,14,36.0,colombia,male,desktop,referral,tier_1,basic,2,4,16.3,9,0,6,0,1,0,0.0,2,12,7.0,511.0,0,none
usr-01979,2025-01-07,2025-01-28,21,36.0,colombia,male,mobile,social media,tier_1,standard,21,54,10.8,13,2,4,0,0,0,20.0,3,4,6.5,2046.0,1,standard
usr-01980,2025-02-16,2025-03-02,14,47.0,colombia,male,mobile,social media,tier_1,basic,1,1,9.6,5,1,3,0,0,0,0.0,3,13,7.1,475.0,0,none
usr-01981,2025-01-01,2025-01-15,14,19.0,mexico,female,mobile,social media,tier_2,basic,6,11,12.4,6,0,6,0,1,1,10.0,2,9,7.8,2850.0,0,none
usr-01982,2025-04-29,2025-05-20,21,26.0,colombia,male,mobile,paid ads,tier_1,premium,16,32,12.3,12,1,2,0,1,1,10.0,6,7,7.1,1458.0,1,standard
usr-01983,2025-06-24,2025-07-08,14,24.0,mexico,female,mobile,email campaign,tier_1,premium,12,17,14.3,18,0,11,0,0,0,5.0,2,2,7.2,1945.0,1,standard
usr-01984,2025-06-06,2025-06-20,14,27.0,chile,male,mobile,partner,tier_2,basic,9,12,9.8,14,0,6,1,0,0,0.0,4,9,9.4,2192.0,0,none
usr-01985,2025-04-20,2025-05-11,21,42.0,argentina,male,desktop,organic search,tier_1,basic,17,30,22.0,12,1,8,0,1,0,20.0,3,9,7.1,1458.0,1,premium
usr-01986,2025-10-24,2025-11-07,14,34.0,argentina,female,mobile,paid ads,tier_2,basic,12,26,14.1,12,0,3,0,1,0,10.0,2,13,9.4,1653.0,0,none
usr-01987,2025-01-25,02-01-2025,7,43.0,colombia,female,mobile,social media,tier_2,basic,4,5,15.2,13,1,2,0,1,1,0.0,3,0,6.7,1711.0,0,none
usr-01988,2025-06-16,2025-06-30,14,39.0,ecuador,male,desktop,referral,tier_3,standard,8,10,14.6,11,2,2,0,1,0,15.0,1,14,10.0,1835.0,0,none
usr-01989,2025-04-10,2025-04-24,14,38.0,peru,male,mobile,organic search,tier_1,basic,10,16,18.9,12,0,6,0,1,0,25.0,4,12,4.6,950.0,0,none
usr-01990,2025-08-20,2025-09-10,21,26.0,mexico,female,tablet,referral,tier_2,basic,11,17,8.2,13,0,2,0,0,0,25.0,3,12,10.0,1174.0,0,none
usr-01991,2025-04-10,2025-04-17,7,34.0,colombia,male,mobile,referral,tier_1,premium,4,9,2.0,9,3,2,0,0,0,20.0,3,6,6.3,547.0,0,none
usr-01992,2025-09-14,2025-10-05,21,30.0,colombia,male,desktop,partner,tier_1,basic,9,13,13.5,7,0,7,0,1,0,5.0,7,16,8.1,881.0,0,none
usr-01993,2025-01-06,2025-01-27,21,18.0,ecuador,male,mobile,paid ads,tier_1,basic,12,32,15.9,18,1,6,0,0,0,20.0,2,9,4.6,4011.0,0,none
usr-01994,2025-02-01,2025-02-15,14,33.0,colombia,male,mobile,organic search,tier_2,basic,3,4,18.4,16,1,8,0,0,0,10.0,5,8,7.9,250.0,0,none
usr-01995,2025-12-06,2025-12-20,14,37.0,colombia,prefer_not_to_say,desktop,organic search,tier_2,standard,12,19,15.8,8,1,4,0,1,0,0.0,3,9,5.5,2530.0,1,standard
usr-01996,2025-10-25,2025-11-08,14,35.0,colombia,male,mobile,social media,tier_2,premium,7,18,8.9,18,0,7,0,1,0,15.0,1,11,8.3,1454.0,0,none
usr-01997,2025-11-13,2025-11-27,14,28.0,ecuador,female,mobile,social media,tier_1,basic,6,13,5.2,8,0,6,0,1,1,0.0,0,8,10.0,1520.0,0,none
usr-01998,2025-09-14,2025-10-05,21,25.0,colombia,prefer_not_to_say,mobile,partner,tier_1,basic,19,42,13.9,9,0,6,0,0,0,5.0,6,11,7.1,1458.0,0,none
usr-01999,2025-05-30,2025-06-20,21,52.0,chile,male,desktop,email campaign,tier_3,standard,12,16,11.2,12,0,5,0,1,0,0.0,4,17,7.1,1458.0,0,none
usr-02000,2025-04-05,2025-04-26,21,18.0,mexico,female,desktop,email_campaign,tier_1,standard,17,31,17.5,13,2,7,0,1,0,10.0,4,17,8.6,911.0,1,basic
usr-02001,2025-12-06,2025-12-27,21,34.0,argentina,female,desktop,paid ads,tier_1,standard,20,43,7.7,16,0,5,0,0,0,10.0,10,5,5.4,250.0,0,none
usr-02002,2025-12-31,2026-01-14,14,33.0,colombia,female,desktop,social media,tier_1,basic,8,22,8.4,10,0,3,0,0,0,10.0,1,5,4.5,1150.0,0,none
usr-02003,2025-07-10,2025-07-17,7,24.0,colombia,male,desktop,email campaign,tier_1,standard,2,1,2.0,7,2,7,0,0,0,10.0,0,5,5.7,1572.0,0,none
usr-02004,2025-02-17,2025-03-10,21,44.0,colombia,male,desktop,partner,tier_1,premium,13,28,11.9,12,0,7,0,0,0,15.0,1,15,5.9,1057.0,0,none
usr-02005,10/10/2025,2025-10-31,21,41.0,mexico,female,desktop,paid ads,tier_2,premium,8,12,5.4,11,1,3,0,0,1,0.0,4,22,7.1,2179.0,0,none
usr-02006,2025-01-01,2025-01-22,21,54.0,colombia,female,mobile,partner,tier_3,standard,10,17,10.5,10,1,6,0,1,0,0.0,1,14,7.3,899.0,0,none
usr-02007,2025-10-30,2025-11-13,14,31.0,mexico,female,mobile,organic_search,tier_2,standard,9,17,8.4,15,1,1,0,0,0,0.0,1,6,5.9,250.0,0,none
usr-02008,2025-03-07,2025-03-14,7,33.0,chile,female,desktop,email campaign,tier_2,standard,5,12,11.3,7,0,6,0,0,0,5.0,2,8,6.1,1612.0,0,none
usr-02009,2025-03-22,2025-04-05,14,42.0,mexico,male,desktop,partner,tier_2,standard,9,17,8.8,10,0,4,0,0,0,10.0,5,4,5.4,1480.0,0,none
usr-02010,2025-09-28,2025-10-12,14,18.0,mexico,female,mobile,partner,tier_2,premium,9,11,18.7,10,0,5,1,0,0,10.0,4,17,9.9,1386.0,0,none
usr-02011,2025-12-26,2026-01-02,7,46.0,colombia,female,mobile,paid ads,tier_1,basic,2,4,16.1,8,0,3,0,0,0,0.0,1,6,5.5,692.0,0,none
usr-02012,2025-01-19,2025-02-18,30,35.0,chile,female,desktop,email campaign,tier_1,basic,16,32,2.0,11,0,8,1,0,1,20.0,5,22,9.7,3183.0,0,none
usr-02013,2025-01-12,02-11-2025,30,18.0,peru,male,desktop,organic search,tier_1,basic,13,25,23.9,17,3,8,0,0,0,25.0,4,16,7.7,1850.0,0,none
usr-02014,2025-11-15,2025-12-15,30,44.0,peru,prefer_not_to_say,mobile,paid ads,tier_3,standard,16,31,2.1,3,1,8,0,0,0,10.0,6,22,2.9,1209.0,0,none
usr-02015,2025-07-08,2025-07-29,21,50.0,mexico,female,mobile,social media,tier_3,basic,16,28,5.5,15,0,5,0,0,0,0.0,6,11,9.6,1158.0,0,none
usr-02016,2025-02-24,2025-03-03,7,40.0,colombia,female,desktop,organic search,tier_2,standard,3,5,18.2,8,1,2,1,0,1,20.0,2,10,9.6,1708.0,0,none
usr-02017,2025-12-02,2025-12-16,14,23.0,mexico,male,desktop,social media,tier_2,standard,6,5,16.4,9,0,3,1,1,1,0.0,0,2,9.1,460.0,0,none
usr-02018,2025-09-04,2025-09-18,14,33.0,colombia,female,mobile,paid ads,tier_2,premium,9,20,16.9,8,1,10,0,0,0,10.0,4,14,5.1,882.0,0,none
usr-02019,2025-09-25,2025-10-09,14,50.0,ecuador,male,desktop,social media,tier_1,basic,10,24,18.1,9,0,6,0,1,0,5.0,3,8,6.3,1823.0,0,none
usr-02020,2025-11-08,11-22-2025,14,27.0,chile,female,desktop,social media,tier_1,premium,9,18,18.8,9,0,6,0,0,0,20.0,6,8,7.4,2766.0,0,none
usr-02021,2025-01-22,2025-02-05,14,24.0,argentina,female,mobile,organic search,tier_2,premium,5,13,18.1,7,1,3,0,1,0,0.0,2,11,5.7,1047.0,0,none
usr-02022,2025-01-18,2025-01-25,7,53.0,colombia,male,desktop,partner,tier_3,standard,3,8,22.5,6,1,4,0,1,0,0.0,0,8,7.4,2654.0,0,none
usr-02023,2025-02-24,2025-03-03,7,38.0,chile,male,mobile,partner,tier_2,basic,2,3,22.1,13,0,6,0,1,0,10.0,0,0,6.4,1910.0,0,none
usr-02024,2025-04-13,2025-04-27,14,32.0,ecuador,male,mobile,organic search,tier_1,premium,10,23,12.2,12,0,4,1,0,0,0.0,2,21,8.6,1519.0,0,none
usr-02025,2025-04-21,2025-05-12,21,25.0,argentina,prefer_not_to_say,mobile,organic search,tier_2,standard,3,2,8.6,11,2,4,1,0,0,10.0,2,13,9.2,1574.0,0,none
usr-02026,2025-02-28,2025-03-14,14,37.0,mexico,male,mobile,email campaign,tier_2,standard,1,1,16.4,6,3,2,1,0,0,0.0,6,14,7.0,1900.0,1,standard
usr-02027,2025-03-25,2025-04-08,14,40.0,peru,male,desktop,organic search,tier_2,standard,9,13,24.7,12,1,7,0,1,0,10.0,1,5,5.7,833.0,0,none
usr-02028,2025-08-23,2025-09-13,21,42.0,mexico,male,desktop,organic search,tier_2,standard,4,7,10.6,7,1,3,0,0,0,0.0,2,19,7.2,2907.0,0,none
usr-02029,2025-08-21,2025-09-11,21,29.0,colombia,male,desktop,referral,tier_1,standard,1,1,16.4,10,0,5,0,0,0,0.0,2,21,6.0,735.0,0,none
usr-02030,2025-04-19,2025-05-03,14,33.0,peru,non_binary,mobile,partner,tier_1,standard,11,28,14.4,15,0,5,0,1,1,20.0,3,11,4.4,2301.0,0,none
usr-02031,2025-10-31,2025-11-14,14,36.0,peru,female,desktop,email campaign,tier_1,premium,5,4,10.8,8,0,3,0,1,0,0.0,2,11,8.8,688.0,0,none
usr-02032,12/02/2025,2025-02-26,14,34.0,ecuador,female,desktop,paid ads,tier_1,standard,7,11,13.1,10,0,4,0,0,0,0.0,4,4,6.5,500.0,0,none
usr-02033,2025-07-06,2025-07-20,14,23.0,ecuador,male,mobile,referral,tier_2,basic,4,9,13.8,12,2,6,0,1,0,10.0,3,8,7.1,857.0,0,none
usr-02034,2025-05-10,2025-05-24,14,29.0,argentina,male,mobile,social media,tier_3,basic,8,9,2.0,10,0,7,1,0,0,10.0,3,6,4.2,1793.0,0,none
usr-02035,2025-06-08,2025-06-22,14,21.0,ecuador,prefer_not_to_say,mobile,organic search,tier_1,basic,6,9,26.3,7,0,6,0,0,0,5.0,4,13,7.4,1089.0,0,none
usr-02036,2025-03-27,04-03-2025,7,41.0,argentina,male,desktop,partner,tier_1,basic,4,2,16.2,11,0,3,0,1,0,20.0,1,2,8.9,1570.0,0,none
usr-02037,2025-03-29,2025-04-05,7,26.0,colombia,female,mobile,referral,tier_3,standard,5,6,13.8,11,0,6,0,0,0,20.0,2,11,5.7,1052.0,0,none
usr-02038,2025-06-22,2025-07-13,21,29.0,colombia,male,desktop,paid ads,tier_3,basic,9,20,13.9,9,1,1,0,1,0,0.0,4,9,10.0,1088.0,1,standard
usr-02039,2025-12-02,2025-12-09,7,40.0,ecuador,male,desktop,paid ads,tier_3,basic,2,2,20.5,6,1,2,0,0,0,20.0,3,5,8.8,1359.0,0,none
usr-02040,2025-11-02,2025-11-23,21,40.0,mexico,female,mobile,organic search,tier_2,standard,13,25,16.4,11,0,4,0,1,0,0.0,9,22,7.9,2006.0,0,none
usr-02041,19/05/2025,2025-06-09,21,37.0,colombia,female,mobile,partner,tier_3,standard,15,29,10.7,13,0,6,0,1,0,0.0,6,13,5.3,297.0,0,none
usr-02042,2025-05-16,2025-05-30,14,50.0,colombia,prefer_not_to_say,mobile,paid ads,tier_3,premium,1,2,14.1,5,1,1,0,0,0,10.0,1,7,7.1,1819.0,0,none
usr-02043,16/10/2025,2025-10-30,14,20.0,colombia,prefer_not_to_say,mobile,social media,tier_2,basic,6,7,19.5,11,2,4,0,0,1,25.0,3,15,5.7,1844.0,0,none
usr-02044,2025-08-04,2025-08-11,7,43.0,peru,male,desktop,partner,tier_1,basic,3,8,8.2,12,0,5,0,0,0,0.0,2,2,8.5,411.0,0,none
usr-02045,2025-03-19,2025-04-02,14,24.0,ecuador,male,mobile,organic search,tier_3,basic,9,14,23.6,15,1,5,0,0,0,0.0,2,11,7.7,2050.0,0,none
usr-02046,2025-01-09,2025-01-23,14,41.0,colombia,female,mobile,referral,tier_1,premium,13,34,14.0,12,0,3,0,0,0,15.0,3,10,9.3,2733.0,1,premium
usr-02047,2025-04-16,2025-05-07,21,41.0,colombia,female,mobile,email campaign,tier_2,basic,19,28,19.0,16,0,7,1,1,0,0.0,6,11,6.7,2571.0,1,standard
usr-02048,2025-10-20,2025-11-03,14,28.0,mexico,female,desktop,social media,tier_3,basic,12,22,9.8,9,0,4,0,1,1,25.0,0,13,8.0,1929.0,1,premium
usr-02049,2025-09-30,2025-10-14,14,18.0,colombia,male,mobile,partner,tier_2,basic,6,8,21.4,7,1,6,0,1,0,20.0,4,14,7.1,2047.0,0,none
usr-02050,2025-11-12,2025-11-19,7,30.0,argentina,female,mobile,partner,tier_2,basic,5,8,16.1,5,0,6,0,0,1,0.0,5,0,6.1,1678.0,0,none
usr-02051,19/01/2025,2025-02-18,30,47.0,peru,male,desktop,organic search,tier_1,basic,29,42,20.0,11,1,10,0,0,0,15.0,4,20,8.3,1389.0,0,none
usr-02052,2025-04-22,2025-04-29,7,43.0,chile,female,mobile,referral,tier_3,premium,7,15,14.1,9,3,4,0,0,0,10.0,3,0,6.8,672.0,0,none
usr-02053,2025-08-26,2025-09-09,14,48.0,mexico,male,mobile,social media,tier_1,basic,7,12,20.1,10,1,4,0,1,1,25.0,4,9,7.2,491.0,0,none
usr-02054,2025-04-09,2025-04-23,14,39.0,ecuador,male,desktop,partner,tier_2,premium,5,11,12.3,9,0,2,0,1,0,0.0,4,16,2.4,2399.0,0,none
usr-02055,19/04/2025,2025-04-26,7,18.0,ecuador,female,desktop,social media,tier_3,basic,4,6,18.3,9,1,5,1,0,0,0.0,5,6,7.3,2188.0,0,none
usr-02056,2025-11-14,2025-11-28,14,40.0,mexico,female,mobile,paid ads,tier_1,standard,8,15,10.3,3,2,9,0,0,0,0.0,1,12,6.9,250.0,0,none
usr-02057,2025-09-21,2025-10-05,14,40.0,colombia,male,mobile,organic search,tier_3,standard,13,19,17.3,12,0,7,0,0,0,15.0,2,12,5.7,665.0,0,none
usr-02058,2025-03-20,2025-04-10,21,52.0,colombia,male,mobile,social media,tier_2,standard,20,41,5.8,21,0,10,0,0,0,0.0,4,9,6.3,1083.0,0,none
usr-02059,2025-01-05,2025-01-12,7,18.0,colombia,female,mobile,email campaign,tier_3,premium,4,3,5.6,9,0,6,0,0,0,0.0,3,2,7.8,1049.0,1,standard
usr-02060,2025-05-26,2025-06-16,21,23.0,ecuador,female,desktop,organic search,tier_2,basic,16,255,14.1,9,1,11,0,1,0,0.0,3,14,7.8,1676.0,0,none
usr-02061,2025-04-12,2025-04-19,7,36.0,colombia,female,mobile,partner,tier_2,basic,7,11,24.4,15,1,6,0,0,1,0.0,0,2,4.2,692.0,0,none
usr-02062,08/11/2025,2025-11-15,7,52.0,colombia,male,mobile,paid ads,tier_2,premium,5,13,4.7,16,0,7,1,0,0,0.0,2,0,5.0,2598.0,0,none
usr-02063,2025-02-02,02-23-2025,21,33.0,mexico,female,desktop,partner,tier_1,basic,11,26,21.6,11,1,5,1,0,1,0.0,2,13,5.3,2318.0,0,none
